-0.0446814546886273,-0.125359643640511
0.0399916005823638,-0.133660300572354
0.0135778846775678,0.052367654071043
0.267539762792898,0.0121441424234407
-0.16182964909254,-0.0641162171782747
-0.0677546835866941,0.162863693414863
-0.120591811671643,0.0545321706040845
-0.0455864097520976,-0.0754491374217015
0.261927217217118,0.0896845161317483
-0.0215069766185304,0.161078728120733
-0.123911440309058,-0.0990345697313343
-0.0991305914453193,-0.120180793239207
-0.0741494272066573,-0.0518875334229212
0.141134244528911,-0.0915279007581249
-0.00318705674812781,0.06970666671617
0.200225527866963,-0.0655354007368878
-0.144290639261203,-0.0672495369206894
-0.0390377547789101,0.20498494247916
0.00561549156551004,0.0876655829791591
-0.128852702167247,-0.0715273509563181
-0.0469736508085518,0.0481574995380581
0.256132212842611,-0.0278840591054621
0.207814116521058,-0.0571467783301874
-0.168320696815405,0.0181486244819849
-0.104153113644388,0.0892250010535285
